11/10/18 12:40;"MLaura_Lastres";"Negativo";"arsa";"Se puede ser ineficiente? si, se puede! @almundo_ar @Aerolineas_AR me patean de teléfono en teléfono, me han llegado a decir que tengo que pagar por el asiento ... que la culpa es de la agencia que bloquea el checkin y mucho más. Mientras tanto sigo esperando una solución"
11/10/18 12:35;"Flight_News16";"Positivo";"arsa";"@Aerolineas_AR TRANSPORTARÁ UN 9% MÁS DE PASAJEROS QUE EL AÑO PASADO DURANTE ESTE FIN DE SEMANA LARGO https://t.co/g6bRwOUPK2 https://t.co/lzyUMp9Ggj"
11/10/18 12:20;"marceloacasazza";"Negativo";"arsa";"@_DarioGallardo @AndresGabrielli necesitamos vuelos a nqn de otra aerolínea. Por qué somos cautivos de @Aerolineas_AR qué es carísimo"
11/10/18 11:47;"leiris182";"Negativo";"arsa";"Cuando necesito sacar pasajes, nunca puedo ingresar a las web de @Aerolineas_AR Nunca se me termina de cargar el buscador 😩"
11/10/18 11:37;"yesicak";"Negativo";"arsa";"y por lo mal que me trataron en mostrador y en atencion al cliente ante mi reclamo @Aerolineas_AR"
11/10/18 11:37;"yesicak";"Negativo";"arsa";"@DNDConsumidor quiero hacer el reclamo del reintegro de que la pagina ""no funcionaba"" y NADIE ME QUISO DAR UNA SOLUCION Y/O ALTERNATIVA @Aerolineas_AR @MindeTransporte"
11/10/18 10:18;"Maruuuu68276740";"Negativo";"arsa";"@Aerolineas_AR Es una mentira, averigüe para Santiago, sale $8000🙄🙄🙄"
11/10/18 08:37;"dianaime";"Negativo";"arsa";"Lunes vuelo a ny @Aerolineas_AR demorado xq no llegaba la tripulacion, miércoles vuelo a ny sale 6 ha tarde por desperfectos..no volvamos a lo que era antes"
11/10/18 08:20;"TemperaM";"Negativo";"arsa";"@Aerolineas_AR Si claro... entro y el pasaje nacional que busco sale mas de 10 lucas.  Hdp!!!"
11/10/18 05:01;"mar2cam";"Negativo";"arsa";"@Aerolineas_AR un vuelo a Nueva York demorado esta noche hasta que se cancela definitivamente por fallas en el avión , se pierde la conexión con otra aerolínea a boston Y LA EMPRESA NO SE HACE CARGO DE NADA?"
11/10/18 03:56;"PATO50001";"Negativo";"arsa";"@Aerolineas_AR Parece que la única que vuela a $699 es Valeria Daneri... los demás (yo incluida), NO VEMOS ESOS PRECIOS EN NINGÚN LADO!!! TODO MENTIRA."
11/10/18 02:45;"santidougherty";"Negativo";"arsa";"Arriba del AR1302 @Aerolineas_AR esperando + 1 hora sentados x q no vino camion de nafta entonces el capitan anuncia que pidio ahora de otra compania. #sinnafta Una verguenza ...   para que embsrcamos ? despues hablan de puntualidad."
11/10/18 02:32;"arzafran";"Negativo";"arsa";"Mi vuelo no despega porque el camión de combustible no viene. Esperando un camión de ypf que llega tipo 12. Y el coso de las pelis no tiene audio. @Aerolineas_AR sucks."
11/10/18 02:31;"acatellani";"Neutro";"arsa";"@SpottersTUC @SpottersArg @ChamerTUC @Aerolineas_AR @De_aviacion @aeropuertotuc @KikeLippi Capitán, cual es la altura máxima que puede volar el 737Max? (Supongo q viene dada x la presurización)"
11/10/18 02:26;"SpottersTUC";"Neutro";"arsa";"En altitud crucero a 37000ft sobre techo de nubes y un cielo increible a dicha altura. Foto de @ChamerTUC en vuelo TUC - AEP en Boeing B737-800 (LV-FQZ) de @Aerolineas_AR  @De_aviacion @SpottersArg @De_aviacion @aeropuertotuc https://t.co/TqRWHTqMtV"
11/10/18 01:41;"marcelocanton";"Positivo";"arsa";"Tremendos los simuladores de vuelo de @Aerolineas_AR . La sensación de vuelo es taaaan real. Allí practican los pilotos https://t.co/XQNcO5rTuI"
11/10/18 01:32;"hsmdaily";"Positivo";"arsa";"Un fin de semana largo exitoso para Aerolíneas Argentinas @Aerolineas_AR  @MindeTransporte   https://t.co/bhpKkUyQvy https://t.co/FQqbq9AqZ5"
11/10/18 01:21;"Bestravel1";"Neutro";"arsa";"El vlo 1659 de @Aerolineas_AR procedente de #Neuquen @AeroNeuquen está demorado. Estima arribar en #Aeroparque a las 23:22 hrs @aa2000oficial @Boeing B737-800 LV-FQY"
11/10/18 01:19;"Bestravel1";"Neutro";"arsa";"El vlo 1670 de @Aerolineas_AR procedente de #Aeroparque está demorado. Estima arribar en #Neuquen @AeroNeuquen a las 22:59 hrs @aa2000oficial @Boeing B737-800 LV-FSK"
11/10/18 01:03;"Daffsolange";"Positivo";"arsa";"@gamba1063 @Aerolineas_AR @GeeneTomlinson la mejooor de todas, nos juntamos y no nos para nadie 😂😆"
11/10/18 00:54;"Soleanapios";"Neutro";"arsa";"@Aerolineas_AR una consulta en los vuelosque ofrecen cena y/o almuerzo hay menu infantil?"
11/10/18 00:48;"ifernandez";"Neutro";"arsa";"@Aerolineas_AR @Aerolineas_AR hola, como puedo ser parte del programa pasajeros frecuentes?"
11/10/18 00:39;"Kris_Rabaglia";"Positivo";"arsa";"@gjamdz @Aerolineas_AR @diazpez @SirChandlerBlog Ahí trate de nuevo y pude. Gracias a todos!  🥳"
10/10/18 23:59;"paula_albornoz";"Neutro";"arsa";"@Aerolineas_AR como hago para asociar una tarjeta a mi cuenta de aerolineas plus!?"
10/10/18 22:47;"juani1";"Negativo";"arsa";"@Aerolineas_AR Tiene más letra chica esa publicidad. Chorizos!"
10/10/18 22:46;"csainato";"Negativo";"arsa";"@Aerolineas_AR Hola, nunca me dijieron como utilizar las millas"
10/10/18 21:25;"Florbustos22";"Negativo";"arsa";"@Aerolineas_AR tengo que hacer una consulta de aerolíneas plus y no me puedo comunicar nunca!!!"
10/10/18 20:31;"diazpez";"Positivo";"arsa";"Este fin de semana, @Aerolineas_AR espera un montón de pasajeros usando los servicios.  https://t.co/yaXYZeJyYw"
10/10/18 20:30;"Sradelostattoos";"Negativo";"arsa";"@GuruMartinez88 @Aerolineas_AR Siiiiii ! Un afano 😱"
10/10/18 20:30;"valedelmar33";"Negativo";"arsa";"@Sradelostattoos @Aerolineas_AR Se fue todo a la mierda imagínate q el kg de 🥝 sale 90 pesos jaja"
10/10/18 20:29;"gcferrari";"Negativo";"arsa";"@Aerolineas_AR Es mentira!!!! No hay una sola oferta a ese precio"
10/10/18 20:28;"Lucas_futbol_09";"Neutro";"arsa";"@Aerolineas_AR No entendí lo de los tramos. Saludos!"
10/10/18 20:26;"Sradelostattoos";"Negativo";"arsa";"Un pasaje en @Aerolineas_AR a San Martín de los Andes en esta ,que ya es temporada baja claramente ,está $ 8500 😱 que pasó (?)"
10/10/18 20:04;"Kris_Rabaglia";"Positivo";"arsa";"@diazpez @Aerolineas_AR @SirChandlerBlog Gracias!!!!"
10/10/18 19:25;"Kris_Rabaglia";"Negativo";"arsa";"¿Es joda esto? Retrasan 10 años al hacerte ir a hacer la cola sin tener que despachar nada. Creo que me hubiese indignado menos si la pagina no andaba... @Aerolineas_AR @diazpez @SirChandlerBlog https://t.co/LixlfITENT"
10/10/18 19:19;"delocostas";"Negativo";"arsa";"@cyngarciaradio @Aerolineas_AR @JavierJiguacel Cara rotas."
10/10/18 19:09;"ViajarSiempre";"Positivo";"arsa";"@Qualityman156 @alanxelmundo @Aerolineas_AR Graciasssss"
10/10/18 19:06;"crespoclara";"Negativo";"arsa";"@Aerolineas_AR Es una mierda esta promoción por que sólo son saliendo de Bs as"
10/10/18 18:21;"LuisinaLlanos1";"Negativo";"arsa";"@Aerolineas_AR Nada que ver los precios me salio más barato Andes ida y vuelta es un ida solo de esta promo."
10/10/18 17:59;"fdelaorden";"Positivo";"arsa";"Que bien nos trató la tripulación del vuelo 1447 de @Aerolineas_AR desde #Tucumán a #BuenosAires. Amables y siempre con una sonrisa. Dicen que volverán a Tucumán por nuestras empanadas!!! @TucumanTurismo @TurismoNacionAR https://t.co/eFHyR24ggT"
10/10/18 17:43;"Bagalio_Diego";"Negativo";"arsa";"@Aerolineas_AR Dejen de mentir a la.gente   el.unico. pasaje a 700 es a cordoba no al resto.del.pais.  y tampoco.los valores que dicen al resto.del.pais .existen .  es todo.una farsa"
10/10/18 16:52;"ocherep";"Negativo";"arsa";"Bochornoso trato de @Aerolineas_AR a los pasajeros en Barajas. Mienten descaradamente por las razones de una demora de 9 horas! No respetan ni las necesidades ni las obligaciones de los pasajeros"
10/10/18 16:31;"aldomadeira";"Negativo";"arsa";"@Aerolineas_AR Chupamela con la publicidad engañosa!!!"
10/10/18 15:48;"mvegas2000";"Positivo";"arsa";"@SirChandlerBlog @Aerolineas_AR Ok. Gracias por la data...genio Como siempre"
10/10/18 15:44;"mvegas2000";"Neutro";"arsa";"@SirChandlerBlog mira en Lujan hay una cabina de un 747 de @Aerolineas_AR https://t.co/GaJXbc5MWJ"
10/10/18 15:43;"panchada";"Neutro";"arsa";"@maurocaino @Aerolineas_AR T cuento mi experiencia saqué la promo anterior Sta Fe/Bue/Bue/SLT/SLT/Bue/Bue/PRA y todo es según día y hora ...Yo hice Martes primer tramo y seguí miércoles segundo y por ejm Sta Fe /Bue me costó $399 Bue/SLT $799 o sea ida y vta SALTA pagué $1600 y $800 Santa Fe/Bue /Paraná"
10/10/18 15:22;"RosiMercado";"Negativo";"arsa";"@Aerolineas_AR  Que está pasando que cada vez que llamo al 011 4340-7777 nadie responde con cualquier opción que se elija? Es increíble q desde hace mínimo 2 semanas me quiero comunicar en distintos horarios y me es imposible."
10/10/18 15:14;"Cristia20182125";"Neutro";"arsa";"@Aerolineas_AR hola! Tienen oficinas en Capital para comprar pasajes?"
10/10/18 14:44;"Ferche11";"Negativo";"arsa";"@Aerolineas_AR Son unos truchos !cuando entras a comprar te dice el precio real 7000"
10/10/18 11:02;"ChristianelDiaz";"Negativo";"arsa";"Un desastre como está @Aerolineas_AR ! Siempre con problemas en las puertas y a último momento se ponen a armarlas. https://t.co/56DEl7ZQDl"
10/10/18 03:12;"econtarino1";"Neutro";"arsa";"@Aerolineas_AR Hola que tal? como pago el codigo de reserva para un pasaje?"
10/10/18 03:00;"MaCris1540";"Positivo";"arsa";"@RitucciFernanda @bettyboo1050 @Guillodietrich @Aerolineas_AR No sabes buscar! Familiares viajaron de Corrientes a Buenos Aires x 1000 $ ida y vuelta!!!!!"
10/10/18 02:58;"DanielaSaulo";"Positivo";"arsa";"@RitucciFernanda @Aerolineas_AR encontré para mayo del 2019 a 1500 cada tramo cuando habitualmente están entre 3500 y 5000 cada tramo para mi fue un golazo"
10/10/18 02:32;"wertygol";"Neutro";"arsa";"Hola @Aerolineas_AR por qué no sos la primera aerolínea en poner subtítulos en distintos idiomas a las películas que pasan a bordo y lo promocionas como que pensás en la gente hipoacúsica. Capaz te ganás algún premio internacional o algo así. Te dejo la idea."
10/10/18 01:27;"anitachehin";"Negativo";"arsa";"@Aerolineas_AR Otra mentira sideral de aerolíneas argentinas recién entré y cuestan una fortuna"
10/10/18 01:05;"iturramarian";"Negativo";"arsa";"@Aerolineas_AR Dejen de mentir"
09/10/18 23:38;"NetValue1";"Positivo";"arsa";"Gracias @Aerolineas_AR por traernos a casa, después de cerrar una gran jornada! #amamosloquehacemos https://t.co/1c7DwJ20yC"
09/10/18 22:47;"JaninCarolina";"Positivo";"arsa";"@Aerolineas_AR Aprovecho para felicitar a la tripulacion del vuelo 1135 Madrid- Bs As Dom 7/10, por la calidez y buena predisposición durante las 12 hs de vuelo. Lo bueno tambien vale decirlo."
09/10/18 21:58;"OrugaChina";"Negativo";"arsa";"@Aerolineas_AR Devolveme mi num de socio, q hace un año pierdo millones de millas"
09/10/18 21:49;"Josimohamad";"Negativo";"arsa";"@Aerolineas_AR Una estafa. Un venta de humo. Un verso descomunal. Es publicidad engañosa. No existen esos precios aun mirando varias fechas"
09/10/18 21:42;"2016cato";"Negativo";"arsa";"@forasteroDibera @Aerolineas_AR Perdón pero la empresa miente con los precios de ésta promoción  o me vas a decir q no?"
09/10/18 21:36;"quedecis01";"Negativo";"arsa";"@Aerolineas_AR No solo es info falsa, sino que las tarifas que son más caras no incluyen equipaje ni asiento...  como las low cost que tanto critican y q no quieren dejar operar!"
09/10/18 21:32;"RitucciFernanda";"Negativo";"arsa";"@gustinValdes @Aerolineas_AR @DNDConsumidor Son una mentira @Aerolineas_AR ...no existe la promo...busqué diferentes fechas a propósito....y salen desde $5000...@DNDConsumidor"
09/10/18 21:07;"ErvgomezRosanna";"Neutro";"arsa";"@Aerolineas_AR Que sea TODO EL AÑO las promociones"
09/10/18 21:02;"DantasMartin";"Neutro";"arsa";"En Mendoza ya promocionan los vuelos de @Aerolineas_AR a Mar del plata para la temporada de verano 2019. https://t.co/dx7Zmx4mnt"
09/10/18 20:57;"enteturismomza";"Positivo";"arsa";"Directivos de @Aerolineas_AR presentaron la operación de vuelos de verano de la compañía. Se ofrecerá un 15% más de asientos que en 2018. Además se suma Mendoza - Mar del Plata con 5 frecuencias semanales. https://t.co/WaNDSlSqV1"
09/10/18 20:33;"eltanodegonnet";"Negativo";"arsa";"@Aerolineas_AR Hijos de putaaaaa! De donde sacan esos precios? 19 lucas para 2 desde San Martín de los Andes?!!!"
09/10/18 20:22;"gmcalvo";"Negativo";"arsa";"@Aerolineas_AR No existe tal promoción busque en todas las opciones y por 700 pesos no voy a ningún lado ..."
09/10/18 20:07;"forasteroDibera";"Positivo";"arsa";"@Liliana202702 @Aerolineas_AR Gracias"
09/10/18 19:46;"Marinamdlp";"Negativo";"arsa";"@Aerolineas_AR Algún día responden los reclamos por algún medio? Terrible atención al cliente. Me voy a cambiar de programa de pasajero frecuente 😡"
09/10/18 19:37;"ViajarSiempre";"Positivo";"arsa";"@ElMundoOk @ViajesChat @iatiseguros @Aerolineas_AR Muchas graciassssssss✈️✈️✈️"
09/10/18 19:35;"ElMundoOk";"Positivo";"arsa";"@ViajarSiempre @ViajesChat @iatiseguros @Aerolineas_AR ¡Qué preciosidad! #viajeschat"
09/10/18 19:34;"ViajarSiempre";"Positivo";"arsa";"@ElMundoOk @ViajesChat @iatiseguros R4: Una de las fotos más lindas que saqué volando, y es mi pinned tweet. Aterrizaje con @Aerolineas_AR en Aeropuerto El Prat, Barcelona en abril 2016.  #ViajesChat https://t.co/k8dUQj56Ep"
09/10/18 19:34;"ViajarSiempre";"Positivo";"arsa";"@ElMundoOk @ViajesChat @iatiseguros R4: Una de las fotos más lindas que saqué volando, y es mi pinned tweet. Aterrizaje con @Aerolineas_AR en Aeropuerto El Prat, Barcelona en abril 2016.  #ViajesChat https://t.co/k8dUQj56Ep"
09/10/18 18:50;"RitucciFernanda";"Negativo";"arsa";"Mentiraaaa....@Aerolineas_AR ..me canse de buscar..y no hay esos precios https://t.co/idjk7jk14t"
09/10/18 18:11;"barbaritajack";"Negativo";"arsa";"Que cagada que @Aerolineas_AR te cambié siempre el vuelo, tengo una vida y cosas que hacer"
09/10/18 17:46;"Leticiaestevez";"Positivo";"arsa";"@Aerolineas_AR es un verdadero orgullo. Da placer viajar por nuestra línea de bandera. 🇦🇷"
09/10/18 17:38;"MayoCaty";"Negativo";"arsa";"@Aerolineas_AR Intente comprar en las fechas a varios destinos y nunca respetan esa tarifa... #estafa #mentira 😒"
09/10/18 17:18;"tresge71";"Positivo";"arsa";"A volar se ha dicho! Por @Aerolineas_AR 😊 a la bella Córdoba! https://t.co/5MSjzv9u5g"
09/10/18 17:15;"ocherep";"Negativo";"arsa";"@Aerolineas_AR hace lo que quiere. Te pasa un vuelo 7 horas y te avisa 24 hs antes...¿ no pueden resolver el problema en este tiempo? Total... el que se jode es el que llega tarde y pierde sus pasajes en Argentina"
09/10/18 16:49;"Seniorpepinillo";"Positivo";"arsa";"@InfoViajera @Aerolineas_AR Yo no lei pero vi la tabla y es genial"
09/10/18 16:14;"ferpetris";"Positivo";"arsa";"Cuando uno enumera los motivos para volar por @Aerolineas_AR seguro @malenitaeche es uno! Gracias nuevamente y un abrazo! https://t.co/13l9BC22x4"
09/10/18 16:09;"malenitaeche";"Positivo";"arsa";"@ferpetris @Aerolineas_AR Uy! Que sorpresa! gracias!  Es mi obligacion! Bienvenido a bordo SIEMPRE! HASTA PRONTO!"
09/10/18 16:03;"rami101276";"Negativo";"arsa";"@Aerolineas_AR Es mentira esta promo....busque los destinos que busque en las fechas indicadas por Uds. Los precios no son los que dicen."
09/10/18 15:51;"InfoViajera";"Neutro";"arsa";"@misjj40 @todoporviajar @Aerolineas_AR Regionales: variado (algo mejor, algo peor) - Internacionales: sin cambios por ahora"
09/10/18 15:40;"ViajarSiempre";"Positivo";"arsa";"@InfoViajera @todoporviajar @Aerolineas_AR Totalmente! Muy aprovechable!!!!"
09/10/18 15:37;"InfoViajera";"Positivo";"arsa";"@ViajarSiempre @todoporviajar @Aerolineas_AR El cambio en cabotaje es una fiesta"
09/10/18 15:24;"LioCoria";"Neutro";"arsa";"hola @Aerolineas_AR si selecciono + de un adulto para comprar pasaje, los precios publicados son x cada pasaje o por todos?"
09/10/18 15:22;"alva1508";"Negativo";"arsa";"Siguen entregando las rutas nacionales a empresas extranjeras mientras que a @Aerolineas_AR le siguen quitando rutas. Competencia desleal y buscan el vaciamiento de la aerolínea de bandera. #LosCielosNoSeVenden  https://t.co/uJ76jzudZY"
09/10/18 15:19;"chinitasolari";"Positivo";"arsa";"@Aerolineas_AR  buenos días quiero agradecer el trato especial q tuvieron con mi madre un servicio excelente  Ida y vuelta"
09/10/18 14:53;"julidelsolar";"Positivo";"arsa";"Ayer tuve el privilegio de participar de “Vivir de pie”, con @jeanmaggime, gracias a la invitación de @Aerolineas_AR y @Delta.  Fue una lindísima jornada de aprendizaje y de trabajo en equipo armando bicicletas. Comparto link para sumarse a esta iniciativa https://t.co/HXE45Unel1 https://t.co/latdWCBQFg"
09/10/18 14:48;"Luuucilu";"Neutro";"arsa";"@Aerolineas_AR ¿Cuándo ponen 12 cuotas s/i con todas las tarjetas? :("
09/10/18 14:44;"DNDConsumidor";"Neutro";"arsa";"@gustinValdes @Aerolineas_AR ¡Hola! Si encontraste una oferta que te pareció engañosa, podés reclamar acá → https://t.co/VI6XE5CVmb."
09/10/18 14:36;"Geocastellino";"Negativo";"arsa";"@Aerolineas_AR Hola AA, necesito que POR FAVOR me respondan por algun lado, nunca solucionan nada, y como pasajero frecuente siempre pierdo. ME SOLUCIONAN ALGO PORFA?"
09/10/18 14:16;"2016cato";"Negativo";"arsa";"@Aerolineas_AR Dejen de mentir!!!! después se quejan de las low cost. Váyanse a cagar!!!!!"
09/10/18 14:09;"tolesacchini";"Negativo";"arsa";"@Aerolineas_AR  no podes arrancar la cabeza con el precio por un vuelo de cabotaje"
09/10/18 14:07;"MaraTrad";"Positivo";"arsa";"Lamentablemente, no se habla ni se escribe lo suficiente en los medios sobre la gran labor de la Fundación Jean Maggi, creada y dirigida por un cordobés ejemplar junto a un maravilloso grupo de personas, y ahora también con el apoyo de empresas como @Aerolineas_AR y @Delta. https://t.co/9r8hEAL9gc"
09/10/18 13:56;"JorgeGabaldo";"Negativo";"arsa";"@Aerolineas_AR ESTO ES TODO UNA MENTIRA!!!!! Quiero sacar pasaje NEUQUEN-CORDOBA-NEUQUEN para abril/2019 y no hay a ese precio"
09/10/18 13:48;"panchada";"Positivo";"arsa";"@Aerolineas_AR #Gracias!! Excelente vuelo!!! https://t.co/uN3hFUjknn"
09/10/18 13:45;"panchada";"Positivo";"arsa";"@Aerolineas_AR Saque y use promoción anterior a $499...Santa Fe/Bue/Bue/Slt/Bue/Bue/PRA total $2200 #UnRegalo Un tramo a SALTA hoy sale arriba d $2800 1TRAMO y la PROMO dice bien desde.. LEAN BIEN  #GraciasAerolineasArgentinas"
09/10/18 13:00;"bancoprovincia";"Neutro";"arsa";"¿A dónde te gustaría viajar? Volá por @Aerolineas_AR abonando en cuotas sin interés con tus tarjetas de crédito @bancoprovincia. 🎊✈️🎊 Encontrá toda la info acá: https://t.co/dtbKclm9fZ Promoción válida hasta el 31/12/2018. https://t.co/BFP1cOWqN9"
09/10/18 13:00;"adrianbarcan";"Negativo";"arsa";"@Aerolineas_AR Mentirosos y ladrones, bue cpc solo ida casi 7000."
09/10/18 11:48;"PabloK75";"Neutro";"arsa";"El Cóndor despegando de Ezeiza. Hace apenas unos minutos, A330 de @Aerolineas_AR en ascenso rumbo a Miami https://t.co/qnEX8athRD"
09/10/18 11:02;"fotomaltes";"Negativo";"arsa";"@Aerolineas_AR Nunca encuentro ese precio."
09/10/18 04:56;"belurquiza";"Negativo";"arsa";"@Aerolineas_AR nos canceló un vuelo luego de hacernos esperar una hora sin dar información precisa, no se hicieron cargo de los gastos extras que nos generan al reprogramarlo y, para rematar, me rompieron la valija. Por supuesto que ante todo se lavaron las manos #unavergüenza"
09/10/18 02:33;"ferpetris";"Positivo";"arsa";"Gracias a toda la tripulación del vuelo 1670 de @Aerolineas_AR, en especial a @malenitaeche comisario de a bordo, calidad humana que todos necesitamos, felicitaciones y 🙏🙏🙏🙏🙏"
09/10/18 02:09;"dianaime";"Negativo";"arsa";"@Aerolineas_AR vuelo a ny 1300 demorado xq no llega la trip, hace tres años que esto no me pasaba, veniamos bien"
09/10/18 01:47;"SoledadRox";"Negativo";"arsa";"@Aerolineas_AR Y además te clava para sin aviso y jodete! El viernes estuve 14 hs en aeroparque intentado llegar a Jujuy y tuve que volar vía Salta y después arréglate!"
